PATIENT,Cancer_Diagnosis_1,Outpatient_Sum,Checkup_Sum,Emergency_Sum,Hospital_Sum,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,DESCRIPTION_1,DESCRIPTION_2,DESCRIPTION_3,DESCRIPTION_4,DESCRIPTION_5,DESCRIPTION_6,DESCRIPTION_7,DESCRIPTION_8,DESCRIPTION_9,DESCRIPTION_10,DESCRIPTION_11,DESCRIPTION_12,DESCRIPTION_13,DESCRIPTION_14,DESCRIPTION_15,DESCRIPTION_16,DESCRIPTION_17,DIAG_YEAR_1,DIAG_YEAR_2,DIAG_YEAR_3,DIAG_YEAR_4,DIAG_YEAR_5,DIAG_YEAR_6,DIAG_YEAR_7,DIAG_YEAR_8,DIAG_YEAR_9,DIAG_YEAR_10,DIAG_YEAR_11,DIAG_YEAR_12,DIAG_YEAR_13,DIAG_YEAR_14,DIAG_YEAR_15,DIAG_YEAR_16,DIAG_YEAR_17,BIRTHYEAR,DEATHYEAR,AGE,Viral sinusitis (disorder),Acute viral pharyngitis (disorder),Acute bronchitis (disorder),Normal pregnancy,Otitis media,Streptococcal sore throat (disorder),Prediabetes,Sprain of ankle,Chronic sinusitis (disorder),Hypertension,Polyp of colon,Sinusitis (disorder),Acute bacterial sinusitis (disorder),Whiplash injury to neck,Concussion with no loss of consciousness,Coronary Heart Disease,Sprain of wrist,Escherichia coli urinary tract infection,Fracture of clavicle,Osteoporosis (disorder),Diabetes
dba6d08a-52bd-45aa-bf7b-71a36bae0680,0.0,2,0,0,0,04/09/1987,,999-20-3660,S99998255,FALSE,Ms.,Harvey961,Metz823,,,S,black,african,F,North Andover MA US,568 Deborah Ville Apt. 682 Sharon MA 02067 US,Viral sinusitis (disorder),,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,1987.0,,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a8b971ef-3e0d-41d3-955d-6281b9aef0ad,0.0,4,1,0,0,1961-06-21,,999-42-3112,S99952428,false,Mr.,Eliseo782,Buckridge226,,,S,white,french_canadian,M,Seekonk MA US,7798 Kutch Corners Springfield MA 01152 US,Acute bronchitis (disorder),Viral sinusitis (disorder),,,,,,,,,,,,,,,,2011.0,2015.0,,,,,,,,,,,,,,,,1961.0,,55.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d1601c44-c5db-4552-bed6-74e4df90dad2,0.0,5,1,0,0,1961-09-07,,999-22-4297,S99980424,X25077615X,Mrs.,Shaina304,Weissnat221,,Leffler252,M,white,french_canadian,F,Canton MA US,88115 Ron Walks Everett MA 02149 US,Acute viral pharyngitis (disorder),Prediabetes,,,,,,,,,,,,,,,,2010.0,2012.0,,,,,,,,,,,,,,,,1961.0,,55.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ae0d9fa-f9b1-4162-b2e8-a6ec7546866f,0.0,3,1,0,0,1964-06-20,,999-25-6889,S99997473,X10934277X,Mr.,Furman761,Weber8,,,M,white,french_canadian,M,Scituate MA US,6250 Koepp Turnpike Suite 290 Salem MA 01970 US,Acute viral pharyngitis (disorder),Acute viral pharyngitis (disorder),Acute bacterial sinusitis (disorder),,,,,,,,,,,,,,,2013.0,2013.0,2015.0,,,,,,,,,,,,,,,1964.0,,52.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
a945debc-2b81-41cb-aa23-3539286a74c7,0.0,2,0,1,0,1974-06-07,,999-24-4333,S99917838,false,Mr.,Tevin713,O'Hara349,,,M,black,african,M,Sandwich MA US,899 Russell Pines Plymouth MA 02362 US,Viral sinusitis (disorder),Viral sinusitis (disorder),Laceration of foot,,,,,,,,,,,,,,,2010.0,2015.0,2015.0,,,,,,,,,,,,,,,1974.0,,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4520b599-ef46-4d7d-8f10-0db94074af23,0.0,6,1,0,0,1947-07-22,,999-45-5094,S99991367,false,Mr.,Julia803,Yost735,,,S,white,french_canadian,M,Cambridge MA US,8040 Keith Shoal Peabody MA 01960 US,Macular edema and retinopathy due to type 2 diabetes mellitus (disorder),Acute bronchitis (disorder),,,,,,,,,,,,,,,,2011.0,2014.0,,,,,,,,,,,,,,,,1947.0,,69.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb87422-534c-4a37-b2ef-8e264a510b6b,0.0,2,0,0,1,1970-09-19,,999-76-8186,S99916941,false,Ms.,Marco215,Crooks748,,,S,hispanic,puerto_rican,F,Canton MA US,438 Eulalia Mission Amesbury MA 01913 US,Diabetes,Normal pregnancy,,,,,,,,,,,,,,,,2007.0,2014.0,,,,,,,,,,,,,,,,1970.0,,46.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c4db5568-da43-4716-9dcb-348c35a5820e,0.0,3,1,0,0,1965-12-18,,999-96-6907,S99994759,false,Mr.,Johnnie544,Bins580,,,S,black,african,M,Boston MA US,75513 Hayes Turnpike Brockton MA 02301 US,Acute viral pharyngitis (disorder),Acute bronchitis (disorder),,,,,,,,,,,,,,,,2010.0,2012.0,,,,,,,,,,,,,,,,1965.0,,51.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0831be45-91c0-4aec-8a6a-fa5ca0b8ddff,0.0,2,0,1,0,1986-06-22,,999-56-9917,S99999302,false,Mr.,Tatyana497,Rowe427,,,M,white,irish,M,Burlington MA US,9325 Schiller Glen Fall River MA 02723 US,Whiplash injury to neck,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,1986.0,,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1eedc26e-3548-4ae2-814a-95b2f1e5113c,0.0,2,1,1,0,1974-05-21,,999-17-6061,S99953536,X73328222X,Mrs.,Vivian298,O'Kon173,,Wyman679,M,white,english,F,Agawam Town MA US,57489 Manley Lane Scituate MA 02066 US,Viral sinusitis (disorder),Concussion with no loss of consciousness,Viral sinusitis (disorder),,,,,,,,,,,,,,,2011.0,2012.0,2012.0,,,,,,,,,,,,,,,1974.0,,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8fbba2db-4d68-44e5-aeef-711a14a7fb09,0.0,4,0,0,0,15/03/1993,,999-11-6617,S99945261,FALSE,Mr.,Jean758,Nicolas801,,,,asian,chinese,M,Gloucester MA US,7064 Abbott Club Boston MA 02108 US,Acute bronchitis (disorder),Viral sinusitis (disorder),Hypertension,Acute viral pharyngitis (disorder),,,,,,,,,,,,,,2010.0,2011.0,2012.0,2014.0,,,,,,,,,,,,,,1993.0,,23.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ad995856-21e7-40ef-97df-a2ef733cd5bf,0.0,1,0,0,0,1989-03-26,,999-18-6766,S99964283,false,Mrs.,Torrance394,Lebsack959,,Yost913,M,hispanic,puerto_rican,F,Lynn MA US,9970 Olin Run Westfield MA 01085 US,Diabetes,Acute viral pharyngitis (disorder),,,,,,,,,,,,,,,,2012.0,2014.0,,,,,,,,,,,,,,,,1989.0,,27.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
e6717e29-e7d1-406b-96ce-d1316b07b3d7,0.0,5,1,0,0,1961-10-11,,999-99-2358,S99914324,X65395272X,Mrs.,Joanny350,Boehm257,,Sawayn715,M,hispanic,puerto_rican,F,Brookline MA US,798 Witting Ferry Suite 901 Fitchburg MA 01420 US,Viral sinusitis (disorder),,,,,,,,,,,,,,,,,2010.0,,,,,,,,,,,,,,,,,1961.0,,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39dc816d-30d3-4252-8eff-1f224527a8b1,0.0,6,1,0,0,23/12/1957,,999-40-9230,S99968234,FALSE,Mrs.,Lola825,Pfeffer477,,Franecki287,M,white,english,F,Weymouth Town MA US,406 Dee Mountains Springfield MA 01129 US,Viral sinusitis (disorder),,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,1957.0,,59.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa703c34-9713-49ba-bce0-5d86324f26e6,0.0,2,0,1,0,1981-02-15,,999-20-4668,S99955705,false,Mrs.,Grace646,Dickens350,,Fadel686,M,white,irish,F,Danvers MA US,386 Joana Trail Boston MA 02297 US,Diabetes,Neuropathy due to type 2 diabetes mellitus (disorder),Localized  primary osteoarthritis of the hand,Acute viral pharyngitis (disorder),Laceration of forearm,,,,,,,,,,,,,2007.0,2010.0,2011.0,2014.0,2015.0,,,,,,,,,,,,,1981.0,,35.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34f9eae1-6cd7-4dd7-9e6e-4742d92a164f,0.0,2,0,0,0,1977-02-18,,999-13-9372,S99958396,X68168954X,Ms.,Alexandrea458,McGlynn246,,,S,white,irish,F,Framingham MA US,835 Deja Cliff Duxbury MA 02331 US,Chronic sinusitis (disorder),,,,,,,,,,,,,,,,,2006.0,,,,,,,,,,,,,,,,,1977.0,,39.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
549c165d-dd51-4717-818b-361a5660a65f,0.0,2,0,0,0,1983-09-04,,999-86-8527,S99978822,false,Mr.,Destiney681,Rutherford960,,,M,black,west_indian,M,Lanesborough MA US,3034 Cremin Viaduct Suite 274 Boston MA 02284 US,Pulmonary emphysema (disorder),Streptococcal sore throat (disorder),Acute viral pharyngitis (disorder),Streptococcal sore throat (disorder),,,,,,,,,,,,,,2010.0,2011.0,2013.0,2015.0,,,,,,,,,,,,,,1983.0,,33.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20646d56-0fd9-4164-8ec9-9799ee72fb0a,0.0,3,0,2,0,01/09/1991,,999-88-1502,S99994237,FALSE,Mr.,Pauline762,Jenkins594,,,,hispanic,puerto_rican,M,Taunton MA US,58528 Mills Walk Suite 727 Chicopee MA 01020 US,Acute viral pharyngitis (disorder),Sprain of ankle,Sprain of wrist,,,,,,,,,,,,,,,2011.0,2012.0,2015.0,,,,,,,,,,,,,,,1991.0,,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
820f4b9b-105a-44c3-bd29-632a4c66a8c6,0.0,2,0,0,0,12/07/1972,,999-34-3135,S99932764,FALSE,Mr.,Melyna974,Johnson303,,,M,white,german,M,Dracut MA US,27095 Schinner Extension North Reading MA 01889 US,Viral sinusitis (disorder),Prediabetes,,,,,,,,,,,,,,,,2012.0,2014.0,,,,,,,,,,,,,,,,1972.0,,44.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a9ba8a28-075e-44d4-b069-50ccb158bd41,0.0,6,0,0,0,2001-09-12,,999-84-4613,,,,Mina783,Gutmann615,,,,asian,asian_indian,M,Haverhill MA US,566 Kunze Plaza Newton MA 02467 US,Acute viral pharyngitis (disorder),Streptococcal sore throat (disorder),,,,,,,,,,,,,,,,2013.0,2015.0,,,,,,,,,,,,,,,,2001.0,,15.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23d6d10e-6ea9-443b-81e2-a3bd4d5de15e,0.0,2,0,0,0,1967-07-04,,999-10-6904,S99927127,false,Mrs.,Brad229,Walker416,,Koepp94,M,white,english,F,Lakeville MA US,67365 Zander Crossing Attleboro MA 02703 US,Prediabetes,Acute bronchitis (disorder),Sinusitis (disorder),Viral sinusitis (disorder),,,,,,,,,,,,,,2010.0,2011.0,2012.0,2015.0,,,,,,,,,,,,,,1967.0,,49.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
d9efc935-bea2-467f-bb79-c132674a4096,0.0,2,0,0,0,1973-02-05,,999-71-6017,S99953075,false,Mrs.,Alexanne300,Becker329,,Zemlak775,M,hispanic,puerto_rican,F,Beverly MA US,8622 Glenna Cape Suite 126 Boston MA 02120 US,Sinusitis (disorder),Chronic sinusitis (disorder),,,,,,,,,,,,,,,,2011.0,2011.0,,,,,,,,,,,,,,,,1973.0,,43.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ca73b716-c88b-4187-8f6f-6b5490b13e99,0.0,2,0,0,0,1990-01-31,,999-24-2258,S99980820,false,Mr.,Henry157,Hartmann305,,,M,white,english,M,Chicopee MA US,301 Mariana Ports Pembroke MA 02359 US,Acute viral pharyngitis (disorder),Viral sinusitis (disorder),Streptococcal sore throat (disorder),,,,,,,,,,,,,,,2012.0,2012.0,2014.0,,,,,,,,,,,,,,,1990.0,,26.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43ff87c3-c970-4dd0-8c94-62ba6b20cd99,0.0,5,0,0,0,1951-08-03,,999-69-1692,S99966731,false,Mr.,Jeff245,Morissette160,,,S,white,polish,M,Dracut MA US,4941 Lacey Burgs Quincy MA 02269 US,Sinusitis (disorder),,,,,,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,1951.0,,65.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
bad371c8-f82d-408f-913e-9ae82ced7638,0.0,6,0,0,0,1949-11-01,,999-80-8730,S99922402,X86709765X,Mr.,Darrell869,Bode419,,,M,white,german,M,Boston MA US,37206 Felipe Rapids Taunton MA 02783 US,Viral sinusitis (disorder),Viral sinusitis (disorder),,,,,,,,,,,,,,,,2012.0,2015.0,,,,,,,,,,,,,,,,1949.0,,67.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38276ca7-a51f-4143-9cea-3effa7414a2a,0.0,39,0,1,0,1995-08-18,,999-98-5176,S99930059,X76685908X,Mr.,Will948,Harvey12,,,,black,african,M,Wayland MA US,65081 Jakubowski Isle Apt. 708 Boston MA 02126 US,Otitis media,Viral sinusitis (disorder),Sprain of ankle,Acute bacterial sinusitis (disorder),Hypertension,Asthma,,,,,,,,,,,,2010.0,2010.0,2012.0,2013.0,2014.0,2015.0,,,,,,,,,,,,1995.0,,21.0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
a9dd5c3b-3689-43ed-b6bf-e507ee78febf,0.0,6,0,1,0,2002-06-11,,999-13-2403,,,,Gerson457,Weimann645,,,,asian,asian_indian,M,Lenox MA US,6579 Funk Shoals Apt. 667 Boston MA 02241 US,Coronary Heart Disease,Sprain of wrist,Acute bronchitis (disorder),,,,,,,,,,,,,,,2007.0,2015.0,2015.0,,,,,,,,,,,,,,,2002.0,,14.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
78ff012e-a865-4eb7-b30f-0e4b32be489a,0.0,7,0,0,0,2008-07-10,,999-95-5011,,,,Nakia962,Harvey920,,,,white,english,F,Holden MA US,43464 Rowena Ports Springfield MA 01138 US,Streptococcal sore throat (disorder),Viral sinusitis (disorder),Acute viral pharyngitis (disorder),,,,,,,,,,,,,,,2012.0,2013.0,2013.0,,,,,,,,,,,,,,,2008.0,,8.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87c5b310-cf83-4fc4-9511-778e6616be13,0.0,6,0,1,0,2001-11-10,,999-37-2810,,,,Sim453,Pfannerstill899,,,,white,german,F,Boston MA US,57714 Brandy Dale Haverhill MA 01835 US,Laceration of foot,Otitis media,,,,,,,,,,,,,,,,2011.0,2014.0,,,,,,,,,,,,,,,,2001.0,,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09f95347-5930-41fc-86ad-41e1b02db157,0.0,6,0,0,0,1997-11-28,,999-46-7071,S99913263,,Ms.,Marilou946,Tillman900,,,,white,italian,F,Boston MA US,290 Delphia Bridge Apt. 730 Lynn MA 01901 US,Acute viral pharyngitis (disorder),,,,,,,,,,,,,,,,,2014.0,,,,,,,,,,,,,,,,,1997.0,,19.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06f943e0-f5d1-4a23-84c0-bc67fd401884,0.0,5,0,0,0,1938-07-06,,999-44-3695,S99910494,X46439016X,Mr.,Mollie334,Thiel847,,,M,black,dominican,M,Winchendon MA US,9502 Taylor Trail Suite 598 Carlisle MA 01741 US,Viral sinusitis (disorder),Acute viral pharyngitis (disorder),Diabetic renal disease (disorder),Acute viral pharyngitis (disorder),,,,,,,,,,,,,,2011.0,2011.0,2013.0,2014.0,,,,,,,,,,,,,,1938.0,,78.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006fd4d3-8335-41d5-a719-00fc85997e5a,0.0,6,1,0,1,2001-10-09,,999-70-6224,,,,Chandler43,Kozey973,,,,white,english,M,Stoneham MA US,1751 Tromp Underpass Suite 244 Tewksbury MA 01876 US,Injury of tendon of the rotator cuff of shoulder,Acute bronchitis (disorder),Acute viral pharyngitis (disorder),Acute viral pharyngitis (disorder),,,,,,,,,,,,,,2010.0,2012.0,2012.0,2015.0,,,,,,,,,,,,,,2001.0,,15.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e99436bc-b871-41ea-a17f-35297463d653,0.0,6,0,0,0,2002-12-31,,999-79-3752,,,,Nolan748,Donnelly315,,,,white,russian,F,Lynn MA US,4400 Dach Mountains Mansfield MA 02048 US,Viral sinusitis (disorder),Acute viral pharyngitis (disorder),Viral sinusitis (disorder),,,,,,,,,,,,,,,2010.0,2010.0,2013.0,,,,,,,,,,,,,,,2002.0,,14.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c2ccf6e-5193-4354-83ca-dbaf9f360904,0.0,3,0,0,0,1969-10-29,,999-72-3230,S99938116,X92705183X,Mr.,Rocio690,Predovic321,,,M,white,italian,M,Stockbridge MA US,559 Doyle Estate Suite 894 Lexington MA 02420 US,Viral sinusitis (disorder),Acute viral pharyngitis (disorder),Acute bacterial sinusitis (disorder),,,,,,,,,,,,,,,2011.0,2014.0,2014.0,,,,,,,,,,,,,,,1969.0,,47.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16c995f1-8b94-40d7-882d-b366e4b5485c,0.0,6,0,1,1,2005-10-20,,999-43-1786,,,,Franz774,Metz249,,,,white,american,M,Boston MA US,414 Crist Hill Suite 655 New Bedford MA 02746 US,Viral sinusitis (disorder),Viral sinusitis (disorder),Viral sinusitis (disorder),Appendicitis,History of appendectomy,,,,,,,,,,,,,2013.0,2014.0,2015.0,2015.0,2015.0,,,,,,,,,,,,,2005.0,,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3152368-3664-4d2d-aa46-37318944d684,0.0,6,2,1,0,1936-03-20,,999-84-6137,S99955961,false,Mrs.,Madonna478,Hodkiewicz976,,Predovic991,M,black,dominican,F,Yarmouth MA US,696 Lueilwitz Lane East Longmeadow MA 01116 US,Polyp of colon,Laceration of foot,Prediabetes,,,,,,,,,,,,,,,2011.0,2014.0,2014.0,,,,,,,,,,,,,,,1936.0,,80.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2b5dc8dd-b7f8-4849-9af3-4cdb36ef4d2c,0.0,2,0,1,0,12/11/1981,,999-92-2111,S99910804,X19127956X,Mr.,Savanah949,Mante943,,,M,white,irish,M,Wareham MA US,9498 Lesch Mountain Suite 825 Boxborough MA 01719 US,Prediabetes,Sinusitis (disorder),Facial laceration,,,,,,,,,,,,,,,2008.0,2010.0,2014.0,,,,,,,,,,,,,,,1981.0,,35.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4726613c-6ecc-4d06-8cc7-1f7d30b8400a,0.0,6,0,0,0,1959-11-26,,999-14-3306,S99995499,false,Mr.,Carmine721,Hansen764,,,M,white,portuguese,M,Braintree Town MA US,7301 Becker Canyon Cambridge MA 02138 US,Viral sinusitis (disorder),,,,,,,,,,,,,,,,,2012.0,,,,,,,,,,,,,,,,,1959.0,,57.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cf11f1ae-4340-41d6-b69b-8396fcdabc60,0.0,3,0,0,0,1971-01-29,,999-42-9729,S99920181,false,Mr.,Janice832,Berge355,,,M,white,irish,M,South Hadley MA US,3417 Nannie Skyway Apt. 520 Methuen MA 01844 US,Acute viral pharyngitis (disorder),Acute bronchitis (disorder),,,,,,,,,,,,,,,,2011.0,2012.0,,,,,,,,,,,,,,,,1971.0,,45.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b1858ae-d1fd-49bc-8d36-e139ffa755c2,0.0,3,1,0,0,1963-06-05,,999-44-2471,S99982042,X17356669X,Mr.,Asia559,Conn634,,,M,white,english,M,Waltham MA US,38141 Elva Station Harwich MA 02645 US,Prediabetes,Acute viral pharyngitis (disorder),,,,,,,,,,,,,,,,2010.0,2011.0,,,,,,,,,,,,,,,,1963.0,,53.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad8360ef-b868-4574-8e24-fc454b08974e,0.0,6,0,0,0,1960-08-02,,999-76-5708,S99948592,false,Mr.,Karson722,Crona126,,,M,white,irish,M,Monson MA US,321 Jared Wells Apt. 461 Bridgewater MA 02324 US,Prediabetes,Acute viral pharyngitis (disorder),Sinusitis (disorder),Chronic sinusitis (disorder),Acute viral pharyngitis (disorder),Acute viral pharyngitis (disorder),,,,,,,,,,,,2006.0,2010.0,2011.0,2011.0,2011.0,2015.0,,,,,,,,,,,,1960.0,,56.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
92c26a5c-697b-4583-bd4a-8e2613c767d0,0.0,5,0,0,0,07/10/1926,09/06/2016,999-95-3810,S99969029,X25299696X,Mr.,Nico457,Sanford945,,,M,white,french,M,Swansea MA US,1146 Eichmann Oval Suite 417 Wakefield MA 01880 US,Viral sinusitis (disorder),Acute viral pharyngitis (disorder),Streptococcal sore throat (disorder),,,,,,,,,,,,,,,2010.0,2012.0,2013.0,,,,,,,,,,,,,,,1926.0,2016.0,90.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f23e69e8-0269-42dd-ae95-cf5e1a6ad944,0.0,2,0,0,0,1990-06-05,,999-68-4781,S99958922,false,Mr.,Marian290,Hilll470,,,,asian,chinese,M,Pittsfield MA US,407 Witting Dam Apt. 658 Boston MA 02111 US,Acute bronchitis (disorder),,,,,,,,,,,,,,,,,2014.0,,,,,,,,,,,,,,,,,1990.0,,26.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dfc9315e-3f56-4517-bfff-59cd9d1bdb06,0.0,5,0,0,0,1930-07-13,,999-95-3297,S99947215,X14417811X,Mr.,Edmund212,Hoppe702,,,M,white,italian,M,Norfolk MA US,8544 Ratke Summit Suite 696 Bellingham MA 02019 US,Viral sinusitis (disorder),Viral sinusitis (disorder),,,,,,,,,,,,,,,,2010.0,2011.0,,,,,,,,,,,,,,,,1930.0,,86.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c809c9c-139d-4642-8326-3a21d037bc90,0.0,2,0,0,0,1988-09-30,,999-95-3919,S99991683,X86353077X,Mrs.,Heaven11,Greenholt228,,Pfeffer110,M,white,irish,F,Chelmsford MA US,5148 Adeline River Lowell MA 01851 US,Normal pregnancy,Viral sinusitis (disorder),Prediabetes,,,,,,,,,,,,,,,2007.0,2011.0,2015.0,,,,,,,,,,,,,,,1988.0,,28.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ddedca5-cdcb-408a-8732-396bd6e23650,0.0,5,1,1,0,1952-07-20,,999-44-2621,S99927495,X52838419X,Mrs.,Elvis844,Padberg406,,Hyatt970,M,white,irish,F,Wellesley MA US,99716 Wilderman Drive Marlborough MA 01752 US,Cardiac Arrest,History of cardiac arrest (situation),Fracture of clavicle,,,,,,,,,,,,,,,2008.0,2008.0,2011.0,,,,,,,,,,,,,,,1952.0,,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
907dbe23-3224-4042-82cf-51a065cdae7e,0.0,5,0,0,0,2000-10-29,,999-81-8420,S99920613,,,Melissa612,Monahan957,,,,hispanic,puerto_rican,M,Springfield MA US,671 Reba Loaf Suite 957 Boston MA 02108 US,Streptococcal sore throat (disorder),Acute bronchitis (disorder),,,,,,,,,,,,,,,,2013.0,2015.0,,,,,,,,,,,,,,,,2000.0,,16.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ee48325-8097-4a64-83c9-29477ca39bdf,0.0,35,0,0,0,1995-04-11,,999-86-3486,S99911744,false,Ms.,Brant368,Herzog235,,,,white,english,F,Plymouth MA US,82801 Enrique Mission Boston MA 02137 US,Viral sinusitis (disorder),Viral sinusitis (disorder),,,,,,,,,,,,,,,,2013.0,2014.0,,,,,,,,,,,,,,,,1995.0,,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4e3c9c56-89a2-4f9a-bc58-3af7d01da44f,0.0,5,2,2,0,2007-07-25,,999-19-8494,,,,Mariana944,Ernser812,,,,white,american,F,Quincy MA US,84162 Borer Underpass Apt. 710 Falmouth MA 02540 US,Viral sinusitis (disorder),Streptococcal sore throat (disorder),Fracture of ankle,Concussion with loss of consciousness,Acute viral pharyngitis (disorder),,,,,,,,,,,,,2011.0,2012.0,2012.0,2014.0,2015.0,,,,,,,,,,,,,2007.0,,9.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
def2a3b9-6353-4f89-9e6b-b81343407969,0.0,4,0,1,0,05/07/1961,,999-30-5541,S99998587,FALSE,Mrs.,Yazmin313,Langworth348,,Christiansen946,M,hispanic,puerto_rican,F,Braintree Town MA US,395 Jonathon Springs Apt. 473 Weymouth MA 02191 US,Sprain of wrist,Prediabetes,Acute bronchitis (disorder),,,,,,,,,,,,,,,2010.0,2015.0,2015.0,,,,,,,,,,,,,,,1961.0,,55.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
240d8cde-fc10-46e1-95c0-6d5e43ce685a,0.0,7,1,1,0,1998-12-21,,999-80-4513,S99922769,,Ms.,Wayne132,Jacobs928,,,,hispanic,mexican,F,Peabody MA US,932 Noemy Mountains Dartmouth MA 02714 US,Child attention deficit disorder,Acute bronchitis (disorder),Concussion with no loss of consciousness,,,,,,,,,,,,,,,2009.0,2013.0,2014.0,,,,,,,,,,,,,,,1998.0,,18.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6ce1e730-d972-48d2-8a4e-487c8eb7fb27,0.0,2,0,0,0,1984-10-22,,999-49-2130,S99955706,X61277188X,Mr.,Cathryn17,Hessel960,,,S,white,swedish,M,Burlington MA US,5982 Lincoln Shoals Apt. 433 Orleans MA 02653 US,Acute viral pharyngitis (disorder),Viral sinusitis (disorder),,,,,,,,,,,,,,,,2013.0,2014.0,,,,,,,,,,,,,,,,1984.0,,32.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
